<s> Bob Davie , Notre Dame , 0 , 0 , 2000 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2011 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2011 , FBS Independents , 24 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> Brian Kelly , Stanford , 2011 , FBS Independents , 22 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 22 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 20 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 2012 , FBS Independents , 5 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2012 </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 4 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> 2012 , Brian Kelly , Notre Dame , 1 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Michigan , 2013 , FBS Independents , 14 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 21 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Notre Dame , 2013 , FBS Independents , 22 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Oklahoma , 22 , FBS Independents , 2013 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> 2013 , Brian Kelly , Notre Dame , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2013 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Pittsburgh , 2013 , FBS Independents , 24 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 2013 , 0 , 0 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> Brian Kelly , Stanford , 25 , FBS Independents , 2013 </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 17 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 11 </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> 2014 , Brian Kelly , Notre Dame , 8 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Notre Dame , 2014 , FBS Independents , 6 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Florida State , 5 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Notre Dame , 6 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Arizona State , 8 , FBS Independents , 2014 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> Brian Kelly , Northwestern , 2014 , FBS Independents , 15 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , Louisville , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> 2014 , Brian Kelly , USC , 0 , 0 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 11 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2015 </s>
