<s> 2000 , Bob Davie , Notre Dame , 0 , 0 , 14 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 21 , FBS Independents , 23 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 13 , FBS Independents , 35 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 21 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Notre Dame , 5 , FBS Independents , 11 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Miami , 3 , FBS Independents , 33 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Notre Dame , 9 , FBS Independents , 7 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2017 , Brian Kelly , Stanford , 9 , FBS Independents , 18 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 12 , FBS Independents , 7 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 8 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 29 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 8 , FBS Independents , 21 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 6 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 5 , FBS Independents , 5 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents , 22 </s>
